Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
295,70,Male,Skirt,Clothing,20,Spring,4.6,Yes,Yes,Yes,19,Every 3 Months
296,53,Male,Sunglasses,Accessories,42,Winter,2.7,Yes,Yes,Yes,24,Quarterly
297,25,Male,Sandals,Footwear,74,Spring,4.8,Yes,Yes,Yes,19,Weekly
298,48,Male,Shoes,Footwear,26,Summer,4.4,Yes,Yes,Yes,4,Bi-Weekly
299,69,Male,T-shirt,Clothing,53,Winter,4,Yes,Yes,Yes,11,Every 3 Months
300,25,Male,Sneakers,Footwear,80,Summer,3.2,Yes,Yes,Yes,28,Fortnightly
301,29,Male,Hat,Accessories,98,Spring,4.4,Yes,Yes,Yes,24,Weekly
302,46,Male,Skirt,Clothing,95,Spring,3.8,Yes,Yes,Yes,25,Every 3 Months
303,37,Male,Sweater,Clothing,44,Summer,3.6,Yes,Yes,Yes,27,Every 3 Months
304,20,Male,Sandals,Footwear,60,Summer,3.3,Yes,Yes,Yes,49,Weekly
305,40,Male,Dress,Clothing,84,Winter,3.4,Yes,Yes,Yes,45,Bi-Weekly
306,60,Male,Sweater,Clothing,59,Fall,3.5,Yes,Yes,Yes,26,Annually
307,26,Male,Jacket,Outerwear,49,Summer,3.6,Yes,Yes,Yes,4,Annually
308,29,Male,Gloves,Accessories,32,Winter,3.2,Yes,Yes,Yes,3,Every 3 Months
309,66,Male,Handbag,Accessories,29,Fall,3.7,Yes,Yes,Yes,45,Bi-Weekly
310,66,Male,Dress,Clothing,22,Spring,4.5,Yes,Yes,Yes,21,Fortnightly
311,56,Male,Pants,Clothing,85,Winter,4.6,Yes,Yes,Yes,50,Fortnightly
312,69,Male,Jeans,Clothing,52,Winter,4.1,Yes,Yes,Yes,19,Monthly
313,38,Male,Pants,Clothing,89,Spring,3.4,Yes,Yes,Yes,6,Annually
314,42,Male,Dress,Clothing,77,Spring,3.7,Yes,Yes,Yes,50,Every 3 Months
315,30,Male,Pants,Clothing,24,Summer,3.3,Yes,Yes,Yes,17,Every 3 Months
316,66,Male,Jewelry,Accessories,24,Spring,4.5,Yes,Yes,Yes,24,Annually
317,36,Male,Handbag,Accessories,22,Fall,3.3,Yes,Yes,Yes,46,Monthly
318,58,Male,Sweater,Clothing,82,Fall,4.3,Yes,Yes,Yes,42,Every 3 Months
319,45,Male,Backpack,Accessories,67,Winter,2.5,Yes,Yes,Yes,10,Annually
320,47,Male,Shorts,Clothing,74,Spring,2.6,Yes,Yes,Yes,1,Every 3 Months
321,66,Male,Jewelry,Accessories,72,Summer,4.9,Yes,Yes,Yes,28,Quarterly
322,41,Male,Sneakers,Footwear,36,Summer,4.7,Yes,Yes,Yes,48,Quarterly
323,41,Male,Belt,Accessories,95,Winter,3,Yes,Yes,Yes,47,Monthly
324,66,Male,Hoodie,Clothing,78,Winter,3.5,Yes,Yes,Yes,29,Bi-Weekly
325,37,Male,Shirt,Clothing,82,Summer,4.8,Yes,Yes,Yes,37,Quarterly
326,70,Male,Pants,Clothing,70,Winter,4.3,Yes,Yes,Yes,38,Annually
327,62,Male,Scarf,Accessories,41,Fall,3.2,Yes,Yes,Yes,48,Weekly
328,61,Male,Coat,Outerwear,42,Summer,3.1,Yes,Yes,Yes,36,Weekly
329,48,Male,Coat,Outerwear,50,Fall,2.8,Yes,Yes,Yes,9,Weekly
330,70,Male,Socks,Clothing,31,Summer,2.9,Yes,Yes,Yes,34,Monthly
331,46,Male,Sweater,Clothing,51,Winter,3.7,Yes,Yes,Yes,43,Bi-Weekly
332,31,Male,Shirt,Clothing,98,Fall,3.3,Yes,Yes,Yes,46,Quarterly
333,19,Male,Shirt,Clothing,86,Winter,2.8,Yes,Yes,Yes,5,Monthly
334,39,Male,Sweater,Clothing,64,Winter,4.5,Yes,Yes,Yes,15,Bi-Weekly
335,41,Male,Blouse,Clothing,46,Fall,2.6,Yes,Yes,Yes,30,Annually
336,20,Male,Sweater,Clothing,85,Spring,3.7,Yes,Yes,Yes,44,Every 3 Months
337,36,Male,Hat,Accessories,81,Fall,4.4,Yes,Yes,Yes,16,Annually
338,32,Male,Sweater,Clothing,59,Winter,4.3,Yes,Yes,Yes,16,Annually
339,69,Male,Hoodie,Clothing,79,Winter,3.5,Yes,Yes,Yes,16,Weekly
340,40,Male,Shorts,Clothing,33,Spring,3.8,Yes,Yes,Yes,21,Every 3 Months
341,40,Male,Shorts,Clothing,47,Summer,3.5,Yes,Yes,Yes,39,Every 3 Months
342,20,Male,Hat,Accessories,20,Summer,4.6,Yes,Yes,Yes,40,Bi-Weekly
343,64,Male,Coat,Outerwear,36,Spring,2.6,Yes,Yes,Yes,48,Every 3 Months
344,27,Male,Sandals,Footwear,39,Summer,4.4,Yes,Yes,Yes,26,Monthly
345,24,Male,Skirt,Clothing,71,Winter,4,Yes,Yes,Yes,46,Monthly
346,48,Male,Shoes,Footwear,59,Winter,4.4,Yes,Yes,Yes,27,Annually
347,49,Male,Jeans,Clothing,50,Spring,4.7,Yes,Yes,Yes,5,Weekly
348,36,Male,Sandals,Footwear,41,Fall,3.9,Yes,Yes,Yes,43,Fortnightly
349,56,Male,Blouse,Clothing,59,Fall,2.7,Yes,Yes,Yes,17,Fortnightly
350,37,Male,Hat,Accessories,87,Winter,3.7,Yes,Yes,Yes,3,Bi-Weekly
351,42,Male,Sweater,Clothing,68,Spring,2.6,Yes,Yes,Yes,47,Fortnightly
352,28,Male,Skirt,Clothing,90,Winter,3.9,Yes,Yes,Yes,24,Bi-Weekly
353,27,Male,Jeans,Clothing,71,Fall,4.9,Yes,Yes,Yes,12,Every 3 Months
354,63,Male,Sneakers,Footwear,64,Fall,4.1,Yes,Yes,Yes,35,Monthly
355,58,Male,Jewelry,Accessories,76,Fall,3,Yes,Yes,Yes,42,Weekly
356,37,Male,Jewelry,Accessories,42,Fall,4.1,Yes,Yes,Yes,1,Every 3 Months
357,56,Male,Pants,Clothing,80,Spring,3.8,Yes,Yes,Yes,27,Weekly
358,18,Male,Belt,Accessories,56,Spring,4,Yes,Yes,Yes,16,Bi-Weekly
359,48,Male,Hat,Accessories,25,Summer,3.6,Yes,Yes,Yes,36,Every 3 Months
360,31,Male,Sneakers,Footwear,74,Winter,3,Yes,Yes,Yes,30,Every 3 Months
361,51,Male,Pants,Clothing,30,Summer,3,Yes,Yes,Yes,18,Fortnightly
362,65,Male,T-shirt,Clothing,96,Spring,2.6,Yes,Yes,Yes,45,Annually
363,53,Male,Sneakers,Footwear,64,Fall,3.4,Yes,Yes,Yes,1,Fortnightly
364,55,Male,Shorts,Clothing,88,Winter,3.1,Yes,Yes,Yes,42,Fortnightly
365,62,Male,Shoes,Footwear,88,Summer,3,Yes,Yes,Yes,7,Every 3 Months
366,55,Male,Gloves,Accessories,88,Summer,3.7,Yes,Yes,Yes,50,Quarterly
367,64,Male,Socks,Clothing,36,Spring,3.5,Yes,Yes,Yes,37,Fortnightly
368,52,Male,Dress,Clothing,40,Spring,2.8,Yes,Yes,Yes,18,Monthly
369,24,Male,Handbag,Accessories,39,Spring,4.5,Yes,Yes,Yes,29,Monthly
370,38,Male,Belt,Accessories,40,Summer,3.3,Yes,Yes,Yes,45,Quarterly
371,59,Male,Scarf,Accessories,34,Winter,3.4,Yes,Yes,Yes,13,Weekly
372,27,Male,Sneakers,Footwear,83,Winter,3.2,Yes,Yes,Yes,47,Monthly
373,24,Male,Sweater,Clothing,85,Summer,3.7,Yes,Yes,Yes,7,Weekly
374,23,Male,Coat,Outerwear,27,Summer,4.6,Yes,Yes,Yes,11,Bi-Weekly
375,69,Male,Jewelry,Accessories,78,Spring,5,Yes,Yes,Yes,39,Monthly
376,59,Male,Sunglasses,Accessories,32,Summer,4.4,Yes,Yes,Yes,6,Quarterly
377,51,Male,Shoes,Footwear,51,Fall,4.9,Yes,Yes,Yes,2,Bi-Weekly
378,63,Male,Scarf,Accessories,32,Spring,4.1,Yes,Yes,Yes,39,Every 3 Months
379,54,Male,Dress,Clothing,62,Winter,4.9,Yes,Yes,Yes,23,Monthly
380,32,Male,T-shirt,Clothing,29,Fall,4.7,Yes,Yes,Yes,46,Bi-Weekly
381,39,Male,Backpack,Accessories,69,Fall,3,Yes,Yes,Yes,19,Weekly
382,66,Male,Jewelry,Accessories,25,Winter,3.4,Yes,Yes,Yes,3,Every 3 Months
383,28,Male,Jeans,Clothing,76,Winter,3.2,Yes,Yes,Yes,47,Quarterly
384,50,Male,Sunglasses,Accessories,77,Fall,2.9,Yes,Yes,Yes,6,Quarterly
385,70,Male,Sweater,Clothing,33,Fall,4.5,Yes,Yes,Yes,6,Annually
386,67,Male,Shorts,Clothing,93,Fall,2.7,Yes,Yes,Yes,12,Bi-Weekly
387,64,Male,Jewelry,Accessories,39,Spring,3.4,Yes,Yes,Yes,40,Quarterly
388,45,Male,Coat,Outerwear,93,Summer,4.6,Yes,Yes,Yes,38,Fortnightly
389,22,Male,Handbag,Accessories,82,Summer,2.7,Yes,Yes,Yes,10,Quarterly
390,27,Male,Boots,Footwear,42,Spring,4.2,Yes,Yes,Yes,28,Monthly
391,25,Male,Gloves,Accessories,71,Winter,3.2,Yes,Yes,Yes,19,Annually
392,37,Male,Sweater,Clothing,86,Spring,4.8,Yes,Yes,Yes,25,Fortnightly
393,26,Male,T-shirt,Clothing,82,Spring,3.3,Yes,Yes,Yes,38,Annually
394,33,Male,Shoes,Footwear,65,Fall,4.2,Yes,Yes,Yes,6,Fortnightly
395,43,Male,Scarf,Accessories,29,Spring,4.8,Yes,Yes,Yes,7,Bi-Weekly
396,37,Male,Sneakers,Footwear,65,Winter,4.9,Yes,Yes,Yes,2,Annually
397,46,Male,Dress,Clothing,88,Fall,3.9,Yes,Yes,Yes,24,Annually
398,22,Male,Belt,Accessories,46,Fall,3,Yes,Yes,Yes,26,Annually
399,20,Male,Boots,Footwear,67,Winter,4.6,Yes,Yes,Yes,25,Every 3 Months
400,60,Male,Scarf,Accessories,35,Fall,3.5,Yes,Yes,Yes,10,Monthly
401,39,Male,Boots,Footwear,66,Winter,4.8,Yes,Yes,Yes,14,Fortnightly
402,43,Male,T-shirt,Clothing,91,Fall,4.8,Yes,Yes,Yes,21,Quarterly
403,31,Male,Backpack,Accessories,78,Fall,3,Yes,Yes,Yes,26,Monthly
404,19,Male,Sneakers,Footwear,45,Winter,4.5,Yes,Yes,Yes,12,Annually
405,35,Male,T-shirt,Clothing,93,Spring,4.8,Yes,Yes,Yes,11,Monthly
406,41,Male,Jeans,Clothing,74,Summer,3.8,Yes,Yes,Yes,15,Annually
407,52,Male,Gloves,Accessories,55,Spring,4.6,Yes,Yes,Yes,13,Monthly
408,45,Male,Hoodie,Clothing,76,Spring,3.1,Yes,Yes,Yes,5,Bi-Weekly
409,34,Male,Sneakers,Footwear,66,Spring,3.4,Yes,Yes,Yes,36,Fortnightly
410,35,Male,Shorts,Clothing,51,Winter,3.3,Yes,Yes,Yes,32,Monthly
411,29,Male,Sweater,Clothing,26,Spring,4.8,Yes,Yes,Yes,1,Quarterly
412,59,Male,Jeans,Clothing,29,Summer,2.8,Yes,Yes,Yes,15,Annually
413,24,Male,Jacket,Outerwear,74,Summer,3.1,Yes,Yes,Yes,3,Weekly
414,70,Male,Jewelry,Accessories,99,Summer,4.6,Yes,Yes,Yes,48,Monthly
415,29,Male,Backpack,Accessories,88,Winter,2.6,Yes,Yes,Yes,30,Weekly
416,67,Male,Coat,Outerwear,31,Winter,2.6,Yes,Yes,Yes,40,Monthly
417,36,Male,Belt,Accessories,55,Spring,3.8,Yes,Yes,Yes,24,Fortnightly
418,23,Male,Sandals,Footwear,81,Fall,4.5,Yes,Yes,Yes,48,Quarterly
419,18,Male,Sweater,Clothing,73,Spring,3,Yes,Yes,Yes,27,Bi-Weekly
420,53,Male,Shorts,Clothing,91,Winter,3.5,Yes,Yes,Yes,14,Every 3 Months
421,32,Male,Socks,Clothing,54,Spring,3.8,Yes,Yes,Yes,18,Bi-Weekly
422,38,Male,Shirt,Clothing,40,Winter,3.5,Yes,Yes,Yes,48,Bi-Weekly
423,47,Male,Pants,Clothing,59,Fall,3.1,Yes,Yes,Yes,32,Annually
424,46,Male,Scarf,Accessories,26,Spring,3,Yes,Yes,Yes,21,Bi-Weekly
425,66,Male,Sweater,Clothing,23,Winter,4.3,Yes,Yes,Yes,42,Fortnightly
426,40,Male,Jeans,Clothing,87,Winter,3.3,Yes,Yes,Yes,4,Quarterly
427,43,Male,Pants,Clothing,71,Winter,4.7,Yes,Yes,Yes,19,Quarterly
428,58,Male,Backpack,Accessories,91,Winter,4.5,Yes,Yes,Yes,6,Quarterly
429,21,Male,Coat,Outerwear,64,Winter,2.9,Yes,Yes,Yes,2,Fortnightly
430,42,Male,Sandals,Footwear,94,Winter,4.1,Yes,Yes,Yes,21,Fortnightly
431,24,Male,Shirt,Clothing,40,Summer,3.5,Yes,Yes,Yes,40,Annually
432,43,Male,Hat,Accessories,76,Winter,3.4,Yes,Yes,Yes,33,Fortnightly
433,47,Male,Shirt,Clothing,86,Fall,3.3,Yes,Yes,Yes,26,Weekly
434,49,Male,Skirt,Clothing,92,Fall,3.2,Yes,Yes,Yes,23,Fortnightly
435,50,Male,Shoes,Footwear,52,Spring,4,Yes,Yes,Yes,39,Every 3 Months
436,51,Male,Coat,Outerwear,28,Winter,3.6,Yes,Yes,Yes,42,Monthly
437,40,Male,Pants,Clothing,46,Summer,4.6,Yes,Yes,Yes,41,Weekly
438,45,Male,Jewelry,Accessories,50,Summer,2.6,Yes,Yes,Yes,41,Annually
439,52,Male,Belt,Accessories,23,Winter,4.3,Yes,Yes,Yes,12,Fortnightly
440,62,Male,Jacket,Outerwear,50,Summer,3.4,Yes,Yes,Yes,31,Monthly
441,20,Male,Shirt,Clothing,89,Winter,3.5,Yes,Yes,Yes,34,Fortnightly
442,43,Male,Hoodie,Clothing,81,Winter,4.2,Yes,Yes,Yes,32,Annually
443,29,Male,Sunglasses,Accessories,69,Fall,3.5,Yes,Yes,Yes,31,Quarterly
444,22,Male,Sunglasses,Accessories,67,Summer,3.6,Yes,Yes,Yes,24,Annually
445,48,Male,Dress,Clothing,20,Summer,4.3,Yes,Yes,Yes,31,Annually
446,42,Male,Boots,Footwear,29,Fall,4.9,Yes,Yes,Yes,18,Annually
447,19,Male,Shirt,Clothing,74,Summer,4.1,Yes,Yes,Yes,15,Monthly
448,60,Male,Shorts,Clothing,82,Spring,3.6,Yes,Yes,Yes,7,Every 3 Months
449,32,Male,Gloves,Accessories,23,Summer,3.4,Yes,Yes,Yes,35,Fortnightly
450,26,Male,Jewelry,Accessories,45,Summer,2.9,Yes,Yes,Yes,35,Monthly
451,25,Male,Boots,Footwear,21,Summer,2.7,Yes,Yes,Yes,19,Monthly
452,66,Male,Jewelry,Accessories,31,Summer,4.3,Yes,Yes,Yes,26,Fortnightly
453,45,Male,Pants,Clothing,45,Summer,3.3,Yes,Yes,Yes,39,Fortnightly
454,54,Male,Jewelry,Accessories,56,Winter,2.8,Yes,Yes,Yes,22,Weekly
455,37,Male,Jacket,Outerwear,97,Summer,3.2,Yes,Yes,Yes,14,Bi-Weekly
456,54,Male,Blouse,Clothing,100,Fall,3.6,Yes,Yes,Yes,50,Fortnightly
457,50,Male,Blouse,Clothing,96,Fall,4,Yes,Yes,Yes,33,Quarterly
458,25,Male,Gloves,Accessories,99,Spring,4.9,Yes,Yes,Yes,48,Every 3 Months
459,47,Male,Shorts,Clothing,91,Winter,4,Yes,Yes,Yes,48,Monthly
460,63,Male,Hat,Accessories,30,Winter,3.8,Yes,Yes,Yes,27,Fortnightly
461,64,Male,Shoes,Footwear,65,Summer,3.7,Yes,Yes,Yes,27,Weekly
462,18,Male,Boots,Footwear,93,Winter,3.9,Yes,Yes,Yes,20,Weekly
463,59,Male,Jacket,Outerwear,81,Fall,3.3,Yes,Yes,Yes,48,Every 3 Months
464,37,Male,Jewelry,Accessories,81,Summer,2.7,Yes,Yes,Yes,29,Weekly
465,23,Male,Sunglasses,Accessories,52,Winter,4.7,Yes,Yes,Yes,45,Monthly
466,54,Male,Skirt,Clothing,88,Summer,2.8,Yes,Yes,Yes,25,Quarterly
467,38,Male,Jeans,Clothing,24,Winter,4.6,Yes,Yes,Yes,25,Weekly
468,19,Male,Backpack,Accessories,51,Spring,4.5,Yes,Yes,Yes,37,Every 3 Months
469,34,Male,Backpack,Accessories,38,Fall,5,Yes,Yes,Yes,16,Quarterly
470,21,Male,Shorts,Clothing,46,Fall,4.1,Yes,Yes,Yes,30,Bi-Weekly
471,50,Male,Dress,Clothing,63,Summer,4.6,Yes,Yes,Yes,6,Every 3 Months
472,55,Male,Scarf,Accessories,72,Winter,4.9,Yes,Yes,Yes,36,Quarterly
473,20,Male,Jeans,Clothing,39,Winter,3.9,Yes,Yes,Yes,3,Quarterly
474,34,Male,Coat,Outerwear,42,Spring,3.9,Yes,Yes,Yes,29,Every 3 Months
475,62,Male,Sweater,Clothing,76,Summer,2.6,Yes,Yes,Yes,15,Quarterly
476,21,Male,Sneakers,Footwear,66,Summer,2.7,Yes,Yes,Yes,18,Annually
477,21,Male,Scarf,Accessories,90,Spring,3.5,Yes,Yes,Yes,2,Fortnightly
478,42,Male,Sweater,Clothing,56,Summer,3.7,Yes,Yes,Yes,49,Weekly
479,35,Male,Jewelry,Accessories,43,Winter,3.2,Yes,Yes,Yes,48,Annually
480,39,Male,Handbag,Accessories,84,Winter,3.3,Yes,Yes,Yes,43,Monthly
481,68,Male,Hoodie,Clothing,88,Summer,4.8,Yes,Yes,Yes,30,Bi-Weekly
482,46,Male,Hat,Accessories,88,Fall,3.2,Yes,Yes,Yes,10,Fortnightly
483,41,Male,Belt,Accessories,42,Winter,2.5,Yes,Yes,Yes,11,Annually
484,23,Male,Hoodie,Clothing,73,Fall,3.9,Yes,Yes,Yes,12,Weekly
485,68,Male,Hat,Accessories,73,Summer,4.7,Yes,Yes,Yes,28,Quarterly
486,48,Male,Shoes,Footwear,44,Spring,2.6,Yes,Yes,Yes,36,Fortnightly
487,38,Male,Sandals,Footwear,63,Fall,2.8,Yes,Yes,Yes,37,Every 3 Months
488,41,Male,Jacket,Outerwear,68,Winter,4.4,Yes,Yes,Yes,22,Quarterly
489,58,Male,Sweater,Clothing,29,Spring,4.6,Yes,Yes,Yes,32,Weekly
490,49,Male,Socks,Clothing,85,Summer,3.2,Yes,Yes,Yes,40,Annually
491,57,Male,Sneakers,Footwear,42,Winter,4.2,Yes,Yes,Yes,47,Monthly
492,49,Male,Coat,Outerwear,69,Summer,3.7,Yes,Yes,Yes,24,Bi-Weekly
493,50,Male,Shirt,Clothing,62,Fall,3.9,Yes,Yes,Yes,11,Weekly
494,28,Male,Backpack,Accessories,48,Summer,4.7,Yes,Yes,Yes,19,Bi-Weekly
495,38,Male,Boots,Footwear,68,Winter,4.5,Yes,Yes,Yes,42,Weekly
496,33,Male,Handbag,Accessories,36,Fall,3.3,Yes,Yes,Yes,6,Fortnightly
497,30,Male,Dress,Clothing,63,Fall,3.3,Yes,Yes,Yes,31,Fortnightly
498,43,Male,Sneakers,Footwear,39,Winter,4.6,Yes,Yes,Yes,31,Weekly
499,43,Male,Boots,Footwear,78,Spring,3.6,Yes,Yes,Yes,27,Monthly
500,36,Male,Shoes,Footwear,99,Winter,4.8,Yes,Yes,Yes,24,Monthly
501,36,Male,T-shirt,Clothing,31,Fall,4.8,Yes,Yes,Yes,35,Every 3 Months
502,64,Male,Boots,Footwear,45,Spring,2.9,Yes,Yes,Yes,21,Annually
503,59,Male,Pants,Clothing,30,Fall,2.8,Yes,Yes,Yes,8,Fortnightly
504,55,Male,Shoes,Footwear,24,Summer,3.2,Yes,Yes,Yes,26,Quarterly
505,42,Male,Shoes,Footwear,22,Winter,3.9,Yes,Yes,Yes,26,Annually
506,61,Male,T-shirt,Clothing,63,Spring,4.3,Yes,Yes,Yes,9,Bi-Weekly
507,28,Male,Scarf,Accessories,40,Fall,2.7,Yes,Yes,Yes,48,Annually
508,65,Male,Shorts,Clothing,20,Spring,5,Yes,Yes,Yes,33,Fortnightly
509,27,Male,Jewelry,Accessories,20,Winter,3.7,Yes,Yes,Yes,31,Quarterly
510,41,Male,T-shirt,Clothing,80,Summer,3.9,Yes,Yes,Yes,17,Weekly
511,21,Male,Shirt,Clothing,87,Fall,3.9,Yes,Yes,Yes,22,Annually
512,61,Male,Shirt,Clothing,46,Fall,3.1,Yes,Yes,Yes,8,Annually
513,19,Male,Gloves,Accessories,49,Winter,3.3,Yes,Yes,Yes,2,Monthly
514,22,Male,Scarf,Accessories,65,Fall,3.6,Yes,Yes,Yes,45,Annually
515,64,Male,Skirt,Clothing,62,Winter,4.3,Yes,Yes,Yes,47,Quarterly
516,28,Male,Hat,Accessories,67,Spring,4.5,Yes,Yes,Yes,7,Monthly
517,34,Male,Hoodie,Clothing,41,Fall,2.8,Yes,Yes,Yes,19,Bi-Weekly
518,61,Male,Boots,Footwear,49,Fall,2.7,Yes,Yes,Yes,44,Every 3 Months
519,24,Male,Blouse,Clothing,100,Fall,2.9,Yes,Yes,Yes,16,Every 3 Months
520,19,Male,Belt,Accessories,54,Summer,4.4,Yes,Yes,Yes,17,Quarterly
521,51,Male,Sunglasses,Accessories,84,Spring,3.9,Yes,Yes,Yes,20,Quarterly
522,36,Male,Shorts,Clothing,41,Winter,3.5,Yes,Yes,Yes,50,Annually
523,65,Male,Gloves,Accessories,88,Spring,2.5,Yes,Yes,Yes,37,Quarterly
524,46,Male,Sandals,Footwear,40,Spring,4.9,Yes,Yes,Yes,5,Quarterly
525,59,Male,Shirt,Clothing,39,Summer,4.8,Yes,Yes,Yes,44,Annually
526,51,Male,Coat,Outerwear,37,Spring,3.2,Yes,Yes,Yes,41,Monthly
527,51,Male,Pants,Clothing,52,Winter,4.9,Yes,Yes,Yes,19,Monthly
528,21,Male,T-shirt,Clothing,23,Winter,4.3,Yes,Yes,Yes,47,Every 3 Months
529,34,Male,Sneakers,Footwear,88,Winter,3.2,Yes,Yes,Yes,40,Annually
530,32,Male,Shorts,Clothing,84,Fall,3.7,Yes,Yes,Yes,6,Monthly
531,48,Male,Coat,Outerwear,37,Winter,3.2,Yes,Yes,Yes,25,Bi-Weekly
532,50,Male,Sandals,Footwear,51,Fall,3.4,Yes,Yes,Yes,42,Weekly
533,26,Male,Pants,Clothing,76,Winter,4.1,Yes,Yes,Yes,35,Every 3 Months
534,57,Male,Sandals,Footwear,60,Spring,4.5,Yes,Yes,Yes,17,Weekly
535,65,Male,Gloves,Accessories,72,Fall,4.5,Yes,Yes,Yes,4,Quarterly
536,56,Male,T-shirt,Clothing,45,Spring,3.2,Yes,Yes,Yes,24,Weekly
537,44,Male,Jacket,Outerwear,84,Fall,4.4,Yes,Yes,Yes,16,Every 3 Months
538,50,Male,Blouse,Clothing,49,Summer,3,Yes,Yes,Yes,14,Annually
539,27,Male,Socks,Clothing,22,Spring,3.2,Yes,Yes,Yes,43,Weekly
540,49,Male,Coat,Outerwear,48,Winter,4,Yes,Yes,Yes,49,Weekly
541,49,Male,Dress,Clothing,37,Spring,3.1,Yes,Yes,Yes,33,Every 3 Months
542,52,Male,Jacket,Outerwear,27,Fall,2.8,Yes,Yes,Yes,45,Bi-Weekly
543,27,Male,Boots,Footwear,79,Spring,4.6,Yes,Yes,Yes,35,Bi-Weekly
544,53,Male,Skirt,Clothing,98,Spring,4.3,Yes,Yes,Yes,11,Monthly
545,34,Male,Sandals,Footwear,64,Summer,3.3,Yes,Yes,Yes,30,Every 3 Months
546,33,Male,Coat,Outerwear,32,Summer,3.5,Yes,Yes,Yes,48,Annually
547,62,Male,Hoodie,Clothing,74,Winter,3.4,Yes,Yes,Yes,45,Bi-Weekly
548,38,Male,Jacket,Outerwear,50,Winter,2.8,Yes,Yes,Yes,26,Weekly
549,36,Male,Backpack,Accessories,64,Winter,4.6,Yes,Yes,Yes,41,Every 3 Months
550,31,Male,Backpack,Accessories,29,Fall,3.6,Yes,Yes,Yes,37,Bi-Weekly
551,62,Male,Belt,Accessories,62,Summer,3.3,Yes,Yes,Yes,12,Weekly
552,29,Male,Coat,Outerwear,78,Fall,3.1,Yes,Yes,Yes,27,Bi-Weekly
553,24,Male,T-shirt,Clothing,94,Fall,3.5,Yes,Yes,Yes,18,Weekly
554,63,Male,Sunglasses,Accessories,59,Winter,3.2,Yes,Yes,Yes,15,Quarterly
555,56,Male,Sneakers,Footwear,47,Summer,3,Yes,Yes,Yes,34,Weekly
556,63,Male,Gloves,Accessories,57,Fall,4.8,Yes,Yes,Yes,37,Annually
557,40,Male,Coat,Outerwear,90,Winter,5,Yes,Yes,Yes,21,Fortnightly
558,18,Male,Shirt,Clothing,60,Spring,2.9,Yes,Yes,Yes,31,Weekly
559,50,Male,Sneakers,Footwear,77,Fall,3.2,Yes,Yes,Yes,43,Every 3 Months
560,66,Male,Scarf,Accessories,41,Fall,2.9,Yes,Yes,Yes,22,Monthly
561,25,Male,Jewelry,Accessories,48,Fall,3.3,Yes,Yes,Yes,12,Annually
562,65,Male,Jacket,Outerwear,65,Fall,2.6,Yes,Yes,Yes,25,Fortnightly
563,53,Male,Jeans,Clothing,62,Summer,3.5,Yes,Yes,Yes,40,Annually
564,61,Male,Shoes,Footwear,99,Fall,4.4,Yes,Yes,Yes,16,Quarterly
565,67,Male,Hoodie,Clothing,58,Winter,3.4,Yes,Yes,Yes,30,Weekly
566,59,Male,Backpack,Accessories,43,Fall,4.2,Yes,Yes,Yes,10,Weekly
567,55,Male,Sneakers,Footwear,93,Spring,3.6,Yes,Yes,Yes,1,Fortnightly
568,21,Male,Blouse,Clothing,50,Winter,3,Yes,Yes,Yes,24,Fortnightly
569,44,Male,Pants,Clothing,88,Summer,4,Yes,Yes,Yes,36,Monthly
570,65,Male,Skirt,Clothing,33,Fall,4.4,Yes,Yes,Yes,46,Every 3 Months
571,65,Male,T-shirt,Clothing,99,Fall,4.1,Yes,Yes,Yes,20,Annually
572,54,Male,Jacket,Outerwear,76,Spring,3.6,Yes,Yes,Yes,37,Weekly
573,56,Male,Scarf,Accessories,97,Summer,4.6,Yes,Yes,Yes,26,Annually
574,58,Male,Pants,Clothing,68,Summer,3.2,Yes,Yes,Yes,23,Bi-Weekly
575,54,Male,Sneakers,Footwear,79,Fall,4.8,Yes,Yes,Yes,20,Bi-Weekly
576,58,Male,Jeans,Clothing,86,Fall,4.8,Yes,Yes,Yes,38,Monthly
577,48,Male,Hat,Accessories,68,Winter,5,Yes,Yes,Yes,5,Every 3 Months
578,19,Male,Skirt,Clothing,52,Fall,3.7,Yes,Yes,Yes,41,Annually
579,69,Male,Sandals,Footwear,90,Fall,4.6,Yes,Yes,Yes,22,Fortnightly
580,58,Male,Sandals,Footwear,41,Winter,3.7,Yes,Yes,Yes,48,Annually
581,49,Male,Sweater,Clothing,80,Spring,4.1,Yes,Yes,Yes,10,Weekly
582,32,Male,Sweater,Clothing,100,Winter,2.7,Yes,Yes,Yes,12,Every 3 Months
583,40,Male,Jacket,Outerwear,77,Spring,4.9,Yes,Yes,Yes,2,Quarterly
584,25,Male,Shorts,Clothing,78,Spring,4,Yes,Yes,Yes,38,Monthly
585,70,Male,Socks,Clothing,94,Spring,4.7,Yes,Yes,Yes,20,Monthly
586,69,Male,Socks,Clothing,23,Fall,2.8,Yes,Yes,Yes,5,Every 3 Months
587,45,Male,Hoodie,Clothing,20,Winter,4.9,Yes,Yes,Yes,9,Annually
588,29,Male,Socks,Clothing,86,Fall,4.2,Yes,Yes,Yes,48,Every 3 Months
589,47,Male,Boots,Footwear,60,Fall,3,Yes,Yes,Yes,9,Quarterly
